¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«Ø°ê¸ô¤G¬q31~60¸¹,88.0,¦í,,,1050503,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0951011,274.95,0,0,0,µL,µL,20400000,74195,,0.0,0,,RPTNMLKLOHLFFGE48CA
ºX¤s°Ï,¤g¦a,¤Ó¥­¬q421~450¦a¸¹,39.08,¦í,,,1050527,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,709200,18147,,0.0,0,,RPPNMLRJOHLFFHE68CA
ºX¤s°Ï,¤g¦a,ªF¥­¬q271~300¦a¸¹,127.09,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050513,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1060000,8341,,0.0,0,§t¥¼«O¦sµn°O«Øª«,RPSNMLRKOHLFFHE09CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¸gªZ¸ô311«Ñ1~30¸¹,70.0,¦í,,,1050425,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690526,125.58,5,2,3,¦³,µL,4261100,33931,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSOMLTLOHLFFGE76CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï»ñ¤¯¸ô61~90¸¹,78.84,¦í,,,1050420,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820916,140.85,8,2,4,¦³,µL,9250000,65673,,0.0,0,§t¸ËæC§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLQKOHLFFIE78CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï»ñ¤¯¸ô1~30¸¹,64.69,¦í,,,1050507,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810615,106.26,4,2,4,¦³,µL,8380000,78863,,0.0,0,,RPSNMLSJOHLFFIE56CA
¬ü¿@°Ï,¤g¦a,¬ü¿@¬q6031~6060¦a¸¹,1671.0,¹A,,,1050509,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8600000,5147,,0.0,0,,RPPNMLRLOHLFFKE56CA
¸ô¦Ë°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¸ô¦Ë°Ï©µ¥­¸ô211~240¸¹,183.98,°Ó,,,1050517,¤g¦a6«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í°Ó¥Î,¿û³y,0860626,78.11,2,2,2,¦³,µL,8300000,106260,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLOKOHLFFJE68CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï«á­í¸ô180«Ñ1~30¸¹,21.46,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0731120,76.78,3,2,1,¦³,µL,520000,6773,,0.0,0,,RPQOMLQJOHLFFLE56CA
ªL¶é°Ï,¤g¦a,·Ë¦{¬q2731~2760¦a¸¹,36.0,¨ä¥L,,,1050528,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,270000,7500,,0.0,0,,RPPOMLSJOHLFFLE66CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¥Á±Ú¸ô391~420¸¹,18.18,¦í,,,1050511,¤g¦a0«Øª«1¨®¦ì0,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830907,106.50999999999999,3,2,2,¦³,¦³,2750000,25819,,0.0,0,,RPSNMLMLOHLFFLE09CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¼sªF¤Gµó121~150¸¹,67.0,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0560114,82.53,6,3,4,¦³,µL,12800000,155095,,0.0,0,,RPVNMLOLOHLFFBE68DA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¼w«Hµó20«Ñ1~30¸¹,20.95,¦í,,,1050501,¤g¦a2«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820323,135.84,3,2,2,¦³,¦³,4200000,30919,©Y¹D¥­­±,0.0,0,,RPUNMLSJOHLFFEE09DA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¶¶©÷µó91~120¸¹,9.92,°Ó,,,1050427,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0701222,63.72,2,1,1,¦³,¦³,2200000,34526,,0.0,0,,RPPNMLRJOHLFFDE38DA
§üªL°Ï,¤g¦a,­XÐ¤´ò¬q1~30¦a¸¹,1062.5,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050424,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,308000,290,,0.0,0,¦@¦³¤HÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLSJOHLFFHE09DA
¥Ò¥P°Ï,¤g¦a,¥Ò¥P¬q301~330¦a¸¹,55.57,¦í,,,1050525,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,240000,4319,,0.0,0,§t¥¼«O¦s«Øª«,¿Ë¤Í¶¡¤§¶R½æ,RPWNMLNKOHLFFHE56DA
´ò¤º°Ï,¤g¦a,·OÀÙ¬q841~870¦a¸¹,149.48,¹A,,,1050530,¤g¦a11«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,6690,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLRLOHLFFJE76DA
¬ü¿@°Ï,¤g¦a,Às¨{¬q5701~5730¦a¸¹,1170.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050512,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4730260,4043,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPPNMLNKOHLFFKE78DA
¬ü¿@°Ï,¤g¦a,¬ü¿@¬q2011~2040¦a¸¹,955.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050530,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,838,,0.0,0,,RPTNMLNKOHLFFKE56DA
¤j¼d°Ï,¤g¦a,¼æ»ñ¬q661~690¦a¸¹,52.3,¹A,,,1050520,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,552811,10570,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPRNMLOKOHLFFLE56DA
¤j¼d°Ï,¤g¦a,³»¼d¬q91~120¦a¸¹,65.21,¹A,,,1050530,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,497096,7623,,0.0,0,,RPQNMLOJPHLFFLE09DA
¾ôÀY°Ï,¤g¦a,¼wªQ¬q721~750¦a¸¹,11.64,¦í,,,1050525,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,100000,8591,,0.0,0,Åv§Q¤H¦@2¤H¡C·î¹s¦a¤§¥æ©ö¡C¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUOMLKMOHLFFFE78DA
¾ôÀY°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¾ôÀY°Ï¿}¥_¸ô7«Ñ1~30¸¹,125.0,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿j³y,0551216,87.06,3,1,1,¦³,µL,1900000,21824,,0.0,0,Á`»ù·s¥x¹ô³ü¨Õ¨h¬B¸U¤¸¾ã¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVNMLLKPHLFFFE78DA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥|ºû¥|¸ô151~180¸¹,13.31,°Ó,,,1050508,¤g¦a2«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0780630,144.65,4,2,3,¦³,¦³,3600000,24888,,0.0,0,,RPUNMLPKOHLFFBE58DA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤T¦h¤@¸ô95«Ñ10§Ë1~30¸¹,31.87,¦í,,,1050519,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0741113,101.16,3,1,2,¦³,¦³,3050000,30150,,0.0,0,,RPUNMLNKOHLFFBE38DA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°ÏÆQÑLµó133«Ñ1~30¸¹,6.64,°Ó,,,1050524,¤g¦a1«Øª«2¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0701209,29.37,0,0,0,µL,µL,200000,6810,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLOKOHLFFAE08DA
ÆQÑL°Ï,«Øª«,°ª¶¯¥«ÆQÑL°Ï©²¥_¸ô31~60¸¹,0.0,,,,1050524,¤g¦a0«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0700114,10.47,0,0,0,µL,¦³,100000,9551,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLOKOHLFFAE18DA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¸Î¥Áµó121~150¸¹,13.63,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0921231,117.47,3,1,2,¦³,µL,3800000,32349,¤É­°¾÷±ñ,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLNKOHLFFAE08DA
¤j¼d°Ï,¤g¦a,¤j¼d¬q2221~2250¦a¸¹,109.0,¦í,,,1050525,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,18349,,0.0,0,,RPPNMLLJPHLFFLE58CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¶i¾Ç¸ô118«Ñ31~60¸¹,22.29,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710820,65.51,2,1,1,¦³,µL,800000,12212,,0.0,0,,RPVNMLQKOHLFFLE07CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤¯¥ú¸ô203«Ñ1~30¸¹,88.22,¦í,,,1050507,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950602,199.37,4,2,4,¦³,µL,10500000,52666,,0.0,0,«Îªp·s¡A¦³¨®®w,RPSOMLLJPHLFFIE68CA
ªü½¬°Ï,¤g¦a,´_¦w¬q871~900¦a¸¹,1389.3,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050406,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3375714,2430,,0.0,0,,RPPNMLNKOHLFFJE58CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤¯ªZ°Ï¨Ê¦N¤G¸ô31~60¸¹,19.52,°Ó,,,1050519,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040420,138.73,3,2,2,¦³,¦³,7750000,55864,©Y¹D¥­­±,20.24,0,,RPVNMLSLOHLFFIE07CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤¯ªZ°Ï¨Ê¦N¤G¸ô31~60¸¹,14.73,°Ó,,,1050518,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040420,107.41,2,2,1,¦³,¦³,5940000,55302,©Y¹D¥­­±,20.24,0,,RPWNMLSLOHLFFIE17CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¨Ê¦N¤G¸ô31~60¸¹,10.46,°Ó,,,1050528,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040420,87.18,2,2,1,¦³,¦³,4160000,47717,,0.0,0,,RPOOMLSLOHLFFIE09CA
¬ü¿@°Ï,¤g¦a,ªFªù¬q841~870¦a¸¹,108.94,¦í,,,1050530,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,9179,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö,¥»ª«¥ó¤§«Øª«¬°¥¼«O¦sµn°O¡C,RPRNMLNKOHLFFKE88CA
¬ü¿@°Ï,¤g¦a,¦N³»¬q61~90¦a¸¹,1385.63,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050416,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2900000,2093,,0.0,0,,RPUNMLNKOHLFFKE56CA
¬ü¿@°Ï,¤g¦a,¦N¦w¬q811~840¦a¸¹,236.87,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050530,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,2111,,0.0,0,,RPQNMLSJOHLFFKE56CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¥Ã©÷¤Gµó108«Ñ31~60¸¹,88.9,¦í,,,1050530,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000111,177.8,4,2,3,¦³,µL,8700000,48931,,0.0,0,,RPQNMLSJOHLFFIE98CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤¯·O¸ô35«Ñ61~90¸¹,57.67,°Ó,,,1050511,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡A«Î³»¬ð¥Xª«,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840615,218.36,4,2,2,¦³,µL,4050000,18547,,0.0,0,,RPSOMLOKOHLFFIE98CA
¤jªÀ°Ï,¤g¦a,¦`Æ[¬q211~240¦a¸¹,75.53,¹A,,,1050418,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1100000,14564,,0.0,0,,RPPNMLOKOHLFFIE58CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤¯¶¯¸ô421~450¸¹,105.92,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡A¤­¼h¡A¨£¨ä¥Lµn°O¨Æ¶µ,¤­¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,315.17,5,1,7,¦³,µL,30000000,95187,,0.0,0,,RPXNMLOKOHLFFIE76CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤¯ªL¸ô151~180¸¹,94.23,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050523,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821009,164.86,4,2,2,¦³,µL,4500000,27296,,0.0,0,,RPWOMLOKOHLFFIE76CA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï©M¦¨µó1«Ñ1~30¸¹,82.0,¦í,,,1050517,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740625,99.98,3,2,2,¦³,µL,3020000,30206,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTOMLNLOHLFFIE09CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°ÏµØ¬ü¸ô1~30¸¹,79.63,¦í,,,1050417,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040513,151.99,4,2,4,¦³,µL,13000000,85532,,0.0,0,§t¥¼µn°O«Øª«,RPRNMLNLOHLFFIE78CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤­©M¸ô1«Ñ1~30¸¹,122.12,¦í,,,1050513,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040527,276.17,4,1,4,¦³,µL,13800000,49969,,0.0,0,,RPOOMLRKOHLFFIE88CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¥Ã·s¤­µó1~30¸¹,66.9,¦í,,,1050508,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1011221,174.02,4,2,3,¦³,µL,10300000,59189,,0.0,0,,RPVNMLKLOHLFFIE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï°ñ³»µó241~270¸¹,80.0,¦í,,,1050425,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó¡A¦a¤U¼h,¤T¼h,©±­±(©±¾Q),¦í°Ó¥Î,¥[±j¿j³y,0661116,173.5,4,2,3,¦³,µL,9000000,51873,,0.0,0,,RPXOMLSLOHLFFGE17CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï«Ø°ê¸ô¤T¬q271~300¸¹,24.34,¦í,,,1050531,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0940630,153.5,3,2,2,¦³,¦³,7150000,46580,©Y¹D¥­­±,0.0,0,­ì¥»¬O3©Ð2ÆU2½Ã¯D¡A§ï¦¨2©Ð2ÆU2½Ã¯D,RPPOMLRLOHLFFGE88CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤j©÷µó61~90¸¹,15.8,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831027,38.2,1,1,1,¦³,¦³,1010000,26440,,0.0,0,,RPXNMLRJOHLFFIE96CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï³Í±Û¸ô391~420¸¹,26.96,¦í,,,1050515,¤g¦a1«Øª«4¨®¦ì1,¤»¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890810,166.62,4,2,2,¦³,¦³,7000000,42012,©Y¹D¥­­±,0.0,0,,RPWOMLKLOHLFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¹L°ñ¨½³»·s¤»µó31~60¸¹,18.89,°Ó,,,1050520,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1030818,173.05,3,2,2,¦³,¦³,7900000,45652,©Y¹D¥­­±,0.0,0,,RPSNMLQKOHLFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤¤©Mµó91~120¸¹,12.4,¦í,,,1050513,¤g¦a4«Øª«1¨®¦ì1,¤C¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860102,136.79,3,2,2,¦³,¦³,5050000,36918,©Y¹D¾÷±ñ,23.09,0,,RPPNMLQKOHLFFGE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï®ü¬v¤@¸ô91~120¸¹,29.08,¦í,,,1050512,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870606,170.03,4,2,2,¦³,¦³,7350000,43228,©Y¹D¥­­±,25.74,0,,RPVNMLNKOHLFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï«n¦w¸ô1~30¸¹,20.41,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811027,119.80000000000001,3,2,2,¦³,µL,3600000,30050,¤É­°¥­­±,0.0,0,,RPXNMLNKOHLFFGE09CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¹L¶¯¤@µó31~60¸¹,72.73,¦í,,,1050516,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0960802,193.74,5,2,5,¦³,µL,13500000,69681,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVOMLSJOHLFFGE76CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï²»©Mµó65«Ñ1~30¸¹,69.84,¦í,,,1050507,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0950610,177.66,4,2,3,¦³,µL,8500000,47844,,0.0,0,,RPRPMLRJOHLFFGE98CA
